cmdCode,refYear,reporterISO,reporterDesc,cmdDesc,partnerISO,primaryValue,qty,partner2Code,customsCode,motCode
2709,2019,AFG,Afghanistan,Petroleum oils and oils obtained from bituminous minerals; crude,W00,34372466.47,118878782.0,0,C00,0
2709,2019,AND,Andorra,Petroleum oils and oils obtained from bituminous minerals; crude,W00,12071.238,3236.85,0,C00,0
2709,2019,AGO,Angola,Petroleum oils and oils obtained from bituminous minerals; crude,W00,14180.83,1795.171,0,C00,0
2709,2019,ATG,Antigua and Barbuda,Petroleum oils and oils obtained from bituminous minerals; crude,W00,580.737,135.6,0,C00,0
2709,2019,AZE,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude,W00,191347427.22,0.0,0,C00,0
2709,2019,AUS,Australia,Petroleum oils and oils obtained from bituminous minerals; crude,W00,8787610771.644,20413690900.0,0,C00,0
2709,2019,AUT,Austria,Petroleum oils and oils obtained from bituminous minerals; crude,W00,4228948393.354,8587463347.0,0,C00,0
2709,2019,BHS,Bahamas,Petroleum oils and oils obtained from bituminous minerals; crude,W00,2270.984,37000.0,0,C00,0
2709,2019,BHR,Bahrain,Petroleum oils and oils obtained from bituminous minerals; crude,W00,5333652255.68,10643872870.953,0,C00,0
2709,2019,BEL,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude,W00,15521640775.082,0.0,0,C00,0
2709,2019,BTN,Bhutan,Petroleum oils and oils obtained from bituminous minerals; crude,W00,545.793,182.0,0,C00,0
2709,2019,BOL,Bolivia (Plurinational State of),Petroleum oils and oils obtained from bituminous minerals; crude,W00,430.75,54.0,0,C00,0
2709,2019,BIH,Bosnia Herzegovina,Petroleum oils and oils obtained from bituminous minerals; crude,W00,342246.16,0.0,0,C00,0
2709,2019,BWA,Botswana,Petroleum oils and oils obtained from bituminous minerals; crude,W00,8283.664,3683.687,0,C00,0
2709,2019,BRA,Brazil,Petroleum oils and oils obtained from bituminous minerals; crude,W00,4813815110.0,9398316256.438,0,C00,0
2709,2019,BLZ,Belize,Petroleum oils and oils obtained from bituminous minerals; crude,W00,197.66,13.835,0,C00,0
2709,2019,BRN,Brunei Darussalam,Petroleum oils and oils obtained from bituminous minerals; crude,W00,1160969027.51,0.0,0,C00,0
2709,2019,BGR,Bulgaria,Petroleum oils and oils obtained from bituminous minerals; crude,W00,3151074653.246,6836366200.0,0,C00,0
2709,2019,MMR,Myanmar,Petroleum oils and oils obtained from bituminous minerals; crude,W00,750.83,2500.0,0,C00,0
2709,2019,BDI,Burundi,Petroleum oils and oils obtained from bituminous minerals; crude,W00,256.087,10.0,0,C00,0
2709,2019,BLR,Belarus,Petroleum oils and oils obtained from bituminous minerals; crude,W00,6580854200.0,17998207201.0,0,C00,0
2709,2019,KHM,Cambodia,Petroleum oils and oils obtained from bituminous minerals; crude,W00,33173.73,37121.0,0,C00,0
2709,2019,CMR,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude,W00,375245949.65,719477028.0,0,C00,0
2710,2019,AFG,Afghanistan,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,791378923.71,1482784679.16,0,C00,0
2710,2019,ALB,Albania,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,218935598.579,0.0,0,C00,0
2710,2019,AND,Andorra,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,92421202.969,0.0,0,C00,0
2710,2019,AGO,Angola,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,1982875147.38,0.0,0,C00,0
2710,2019,ATG,Antigua and Barbuda,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c. containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,2867024.029,997240.99,0,C00,0
2710,2019,AZE,Azerbaijan,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,396279081.51,672077499.74,0,C00,0
2710,2019,ARG,Argentina,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,1862397816.21,2750254041.807,0,C00,0
2710,2019,AUS,Australia,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,17938621203.052,35257616420.309,0,C00,0
2710,2019,AUT,Austria,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,4328503205.677,6386237089.057,0,C00,0
2710,2019,BHS,Bahamas,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,748731208.582,42703198882.929,0,C00,0
2710,2019,BHR,Bahrain,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,73872511.36,78287506.688,0,C00,0
2710,2019,ARM,Armenia,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,297223907.53,393170151.916,0,C00,0
2710,2019,BRB,Barbados,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,349274241.0,0.0,0,C00,0
2710,2019,BEL,Belgium,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,11099799151.75,19519540154.572,0,C00,0
2710,2019,BMU,Bermuda,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,97593221.72,184787618.311,0,C00,0
2710,2019,BTN,Bhutan,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,157969367.323,219971033.0,0,C00,0
2710,2019,BOL,Bolivia (Plurinational State of),"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,1558873621.9,829869263.769,0,C00,0
2710,2019,BIH,Bosnia Herzegovina,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,902319478.3,0.0,0,C00,0
2710,2019,BWA,Botswana,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,713457386.972,1235447186.11,0,C00,0
2710,2019,BRA,Brazil,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,13559960243.0,21881346062.146,0,C00,0
2710,2019,BLZ,Belize,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,130227946.692,196715331.708,0,C00,0
2710,2019,BRN,Brunei Darussalam,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,411181979.92,0.0,0,C00,0
2710,2019,BGR,Bulgaria,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,816812594.062,1279527619.922,0,C00,0
2710,2019,MMR,Myanmar,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,3503600763.047,7381697947.845,0,C00,0
2710,2019,BDI,Burundi,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,160734846.692,232252587.833,0,C00,0
2710,2019,BLR,Belarus,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,167921000.0,247486434.424,0,C00,0
2710,2019,KHM,Cambodia,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,1723010133.26,2792120636.302,0,C00,0
2710,2019,CMR,Cameroon,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",W00,1233207968.009,0.0,0,C00,0
2711,2019,AFG,Afghanistan,Petroleum gases and other gaseous hydrocarbons,W00,238169471.48,682928995.0,0,C00,0
2711,2019,ALB,Albania,Petroleum gases and other gaseous hydrocarbons,W00,36801175.284,78740423.0,0,C00,0
2711,2019,AND,Andorra,Petroleum gases and other gaseous hydrocarbons,W00,2491393.119,4148191.12,0,C00,0
2711,2019,AGO,Angola,Petroleum gases and other gaseous hydrocarbons,W00,1012828.1,205890.619,0,C00,0
2711,2019,ATG,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons,W00,5579.123,1015.128,0,C00,0
2711,2019,AZE,Azerbaijan,Petroleum gases and other gaseous hydrocarbons,W00,226034990.1,1031683742.814,0,C00,0
2711,2019,ARG,Argentina,Petroleum gases and other gaseous hydrocarbons,W00,1699975761.71,0.0,0,C00,0
2711,2019,AUS,Australia,Petroleum gases and other gaseous hydrocarbons,W00,181022157.416,727174227.99,0,C00,0
2711,2019,AUT,Austria,Petroleum gases and other gaseous hydrocarbons,W00,2886059143.947,10169163275.023,0,C00,0
2711,2019,BHS,Bahamas,Petroleum gases and other gaseous hydrocarbons,W00,18008509.731,40616636.505,0,C00,0
2711,2019,BHR,Bahrain,Petroleum gases and other gaseous hydrocarbons,W00,1509515.31,13084.47,0,C00,0
2711,2019,ARM,Armenia,Petroleum gases and other gaseous hydrocarbons,W00,432143242.17,1866979772.389,0,C00,0
2711,2019,BRB,Barbados,Petroleum gases and other gaseous hydrocarbons,W00,10030144.0,14303698.511,0,C00,0
2711,2019,BEL,Belgium,Petroleum gases and other gaseous hydrocarbons,W00,7363837322.08,29739496932.352,0,C00,0
2711,2019,BMU,Bermuda,Petroleum gases and other gaseous hydrocarbons,W00,1560651.33,3061651.217,0,C00,0
2711,2019,BTN,Bhutan,Petroleum gases and other gaseous hydrocarbons,W00,4945440.005,10451367.0,0,C00,0
2711,2019,BOL,Bolivia (Plurinational State of),Petroleum gases and other gaseous hydrocarbons,W00,19885.08,1641.659,0,C00,0
2711,2019,BIH,Bosnia Herzegovina,Petroleum gases and other gaseous hydrocarbons,W00,125766950.13,266359339.53,0,C00,0
2711,2019,BWA,Botswana,Petroleum gases and other gaseous hydrocarbons,W00,11447722.851,13183145.0,0,C00,0
2711,2019,BRA,Brazil,Petroleum gases and other gaseous hydrocarbons,W00,2848386726.0,0.0,0,C00,0
2711,2019,BLZ,Belize,Petroleum gases and other gaseous hydrocarbons,W00,16739268.755,26400872.666,0,C00,0
2711,2019,BRN,Brunei Darussalam,Petroleum gases and other gaseous hydrocarbons,W00,5854721.5,0.0,0,C00,0
2711,2019,BGR,Bulgaria,Petroleum gases and other gaseous hydrocarbons,W00,837623010.8,2301729546.58,0,C00,0
2711,2019,MMR,Myanmar,Petroleum gases and other gaseous hydrocarbons,W00,41965920.302,85609665.06,0,C00,0
2711,2019,BDI,Burundi,Petroleum gases and other gaseous hydrocarbons,W00,269879.399,370092.0,0,C00,0
2711,2019,BLR,Belarus,Petroleum gases and other gaseous hydrocarbons,W00,2766062500.0,0.0,0,C00,0
2711,2019,KHM,Cambodia,Petroleum gases and other gaseous hydrocarbons,W00,160857284.35,340955030.0,0,C00,0
2711,2019,CMR,Cameroon,Petroleum gases and other gaseous hydrocarbons,W00,57416829.46,97902065.133,0,C00,0
29,2019,AFG,Afghanistan,Organic chemicals,W00,19237444.0,0.0,0,C00,0
29,2019,ALB,Albania,Organic chemicals,W00,14690642.728,0.0,0,C00,0
29,2019,AND,Andorra,Organic chemicals,W00,767059.187,0.0,0,C00,0
29,2019,AGO,Angola,Organic chemicals,W00,90918650.43,0.0,0,C00,0
29,2019,ATG,Antigua and Barbuda,Organic chemicals,W00,395831.143,0.0,0,C00,0
29,2019,AZE,Azerbaijan,Organic chemicals,W00,43721138.07,0.0,0,C00,0
29,2019,ARG,Argentina,Organic chemicals,W00,2370092160.53,0.0,0,C00,0
29,2019,AUS,Australia,Organic chemicals,W00,2244149022.317,0.0,0,C00,0
29,2019,AUT,Austria,Organic chemicals,W00,5288422739.113,0.0,0,C00,0
29,2019,BHS,Bahamas,Organic chemicals,W00,6651894.99,0.0,0,C00,0
29,2019,BHR,Bahrain,Organic chemicals,W00,65456329.36,0.0,0,C00,0
29,2019,ARM,Armenia,Organic chemicals,W00,13267992.08,0.0,0,C00,0
29,2019,BRB,Barbados,Organic chemicals,W00,4801240.0,0.0,0,C00,0
29,2019,BEL,Belgium,Organic chemicals,W00,21225377915.005,0.0,0,C00,0
29,2019,BMU,Bermuda,Organic chemicals,W00,552350.8,0.0,0,C00,0
29,2019,BTN,Bhutan,Organic chemicals,W00,1260040.0,0.0,0,C00,0
29,2019,BOL,Bolivia (Plurinational State of),Organic chemicals,W00,82434527.67,0.0,0,C00,0
29,2019,BIH,Bosnia Herzegovina,Organic chemicals,W00,43805143.46,0.0,0,C00,0
29,2019,BWA,Botswana,Organic chemicals,W00,5417972.001,0.0,0,C00,0
29,2019,BRA,Brazil,Organic chemicals,W00,11297645823.0,0.0,0,C00,0
29,2019,BLZ,Belize,Organic chemicals,W00,1355637.81,0.0,0,C00,0
29,2019,BRN,Brunei Darussalam,Organic chemicals,W00,54416080.85,0.0,0,C00,0
29,2019,BGR,Bulgaria,Organic chemicals,W00,309686751.032,0.0,0,C00,0
29,2019,MMR,Myanmar,Organic chemicals,W00,118217692.169,0.0,0,C00,0
29,2019,BDI,Burundi,Organic chemicals,W00,3374594.998,0.0,0,C00,0
29,2019,BLR,Belarus,Organic chemicals,W00,610834500.0,0.0,0,C00,0
29,2019,KHM,Cambodia,Organic chemicals,W00,54791205.72,0.0,0,C00,0
29,2019,CMR,Cameroon,Organic chemicals,W00,29725176.42,0.0,0,C00,0
3002,2019,AFG,Afghanistan,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,21853369.27,120600.76,0,C00,0
3002,2019,ALB,Albania,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,5241384.231,0.0,0,C00,0
3002,2019,AND,Andorra,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,3971558.305,16629.19,0,C00,0
3002,2019,AGO,Angola,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,30804288.66,420102.724,0,C00,0
3002,2019,ATG,Antigua and Barbuda,"Blood, human or animal; for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, modified immunological products, (from biotechnological processes or not); vaccines, toxins, micro-organism cultures (not yeasts), similar products",W00,77109.851,1181.19,0,C00,0
3002,2019,AZE,Azerbaijan,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,27031734.75,175302.743,0,C00,0
3002,2019,ARG,Argentina,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,824744389.8,1963600.58,0,C00,0
3002,2019,AUS,Australia,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,2614393472.02,0.0,0,C00,0
3002,2019,AUT,Austria,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,3407569653.157,23783868.223,0,C00,0
3002,2019,BHS,Bahamas,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,760186.628,31630.331,0,C00,0
3002,2019,BHR,Bahrain,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,54264671.99,312271.81,0,C00,0
3002,2019,ARM,Armenia,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,22164547.02,85541.43,0,C00,0
3002,2019,BRB,Barbados,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,1726149.0,0.0,0,C00,0
3002,2019,BEL,Belgium,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,14390842587.089,33718182.193,0,C00,0
3002,2019,BMU,Bermuda,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,3292783.07,18658.36,0,C00,0
3002,2019,BTN,Bhutan,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,2297338.876,38137.64,0,C00,0
3002,2019,BOL,Bolivia (Plurinational State of),"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,47931889.03,555519.96,0,C00,0
3002,2019,BIH,Bosnia Herzegovina,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,61421212.34,156936.47,0,C00,0
3002,2019,BWA,Botswana,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,12548004.156,0.0,0,C00,0
3002,2019,BRA,Brazil,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,3282440030.0,10164679.851,0,C00,0
3002,2019,BLZ,Belize,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,929920.525,6266.443,0,C00,0
3002,2019,BRN,Brunei Darussalam,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,3680554.82,264076.715,0,C00,0
3002,2019,BGR,Bulgaria,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,244592298.922,563178.07,0,C00,0
3002,2019,MMR,Myanmar,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,46409578.37,695337.805,0,C00,0
3002,2019,BDI,Burundi,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,15133278.583,0.0,0,C00,0
3002,2019,BLR,Belarus,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,189198200.0,1507665.469,0,C00,0
3002,2019,KHM,Cambodia,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,29310327.86,1064640.139,0,C00,0
3002,2019,CMR,Cameroon,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",W00,10612301.03,0.0,0,C00,0
3004,2019,ALB,Albania,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,115130732.867,0.0,0,C00,0
3004,2019,AND,Andorra,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,30543902.118,444781.924,0,C00,0
3004,2019,AGO,Angola,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,202694786.2,13467216.255,0,C00,0
3004,2019,ATG,Antigua and Barbuda,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,10304157.272,257780.44,0,C00,0
3004,2019,AZE,Azerbaijan,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,261328540.37,15819237.373,0,C00,0
3004,2019,ARG,Argentina,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,1103616366.18,17155512.962,0,C00,0
3004,2019,AUS,Australia,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,5424453181.558,0.0,0,C00,0
3004,2019,AUT,Austria,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,3583876558.925,48777527.228,0,C00,0
3004,2019,BHS,Bahamas,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,33578129.697,1163830.89,0,C00,0
3004,2019,BHR,Bahrain,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,286272512.57,3973174.48,0,C00,0
3004,2019,ARM,Armenia,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,181047325.39,1859049.816,0,C00,0
3004,2019,BRB,Barbados,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,41164368.0,0.0,0,C00,0
3004,2019,BEL,Belgium,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,17769466423.18,113713790.705,0,C00,0
3004,2019,BMU,Bermuda,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,21526331.64,497155.09,0,C00,0
3004,2019,BTN,Bhutan,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,6107317.557,3908816.66,0,C00,0
3004,2019,BOL,Bolivia (Plurinational State of),"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,159732001.08,5204999.87,0,C00,0
3004,2019,BIH,Bosnia Herzegovina,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,283566836.2,7243676.1,0,C00,0
3004,2019,BWA,Botswana,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,109505441.862,102807379.335,0,C00,0
3004,2019,BRA,Brazil,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,3804293875.0,27500473.306,0,C00,0
3004,2019,BLZ,Belize,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",W00,10146696.48,678407.352,0,C00,0
